CRIME_TYPE,Total_Count,Trend_Slope,Severity_Score,Risk_Score,Risk_Level
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Missing - Girl",1471.0,16.416666666666668,3,0.5325487260098605,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Murder (Homicide)",0.0,0.0,3,0.45782435851102277,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Obtain Signature Forcibly",0.0,0.0,3,0.45782435851102277,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Others",380.0,-1.6000000000000003,3,0.46868410277704686,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Procuration of Minor Girls - For Prostitution",0.0,0.0,3,0.45782435851102277,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Procuration of Minor Girls - For other Purpose",18.0,-0.30000000000000004,3,0.45801464670354897,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Procuration of Minor Girls - Importring of Girl",0.0,0.0,3,0.45782435851102277,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Recovering Loan",2.0,0.03333333333333333,3,0.4579418755743774,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Settling any Disputes",9.0,0.13333333333333333,3,0.45832909181340564,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - To Compel For Marriage",6.0,-0.10000000000000003,3,0.45788778790853146,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Unnatural Lust / Illicit Intercourse",0.0,0.0,3,0.45782435851102277,High
"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS) - Wrongful Confinement",9.0,0.06666666666666667,3,0.45823271788255393,High
Kidnapping,75.0,0.7393483709273185,3,0.46149304581497747,High
Kidnapping & Abduction of Children,2285.0,-4.373665480427047,3,0.5307113853759474,High
Kidnapping & Abduction of Children - For Ransom - of Children,3.0,-0.9999999999999998,3,0.45648274469514033,High
Kidnapping & Abduction of Children - Kidnapping & Abduction of Children,344.0,0.0,3,0.46974913535477003,High
Kidnapping & Abduction of Children - Lawful Guardianship,0.0,0.0,3,0.45782435851102277,High
Kidnapping & Abduction of Children - Procuration of Minor Girls - For Other Purposes,3.0,-0.4999999999999999,3,0.4572055491765281,High
Kidnapping & Abduction of Children - Procuration of Minor Girls - For Prostitution,0.0,0.0,3,0.45782435851102277,High
Kidnapping & Abduction of Children - Procuration of Minor Girls - Importing of Girl,0.0,0.0,3,0.45782435851102277,High
Kidnapping & Abduction of Children - With intent to Steal from Child,0.0,0.0,3,0.45782435851102277,High
Kidnapping & Abduction of Children - of Children - for begging,0.0,0.0,3,0.45782435851102277,High
Kidnapping & Abduction of Children - of Girls - Immoral Purpose,0.0,0.0,3,0.45782435851102277,High
Kidnapping & Abduction of Women: (Sec.366 IPC),63.0,1.1189189189189188,3,0.46162577581358716,High
Kidnapping & Abduction of Women: (Sec.366 IPC) - Kidnapping & Abduction of Women: (Sec.366 IPC),8.0,0.0,3,0.45810167890273784,High
Kidnapping & Abduction of Women: (Sec.366 IPC/87 BNS),17.0,-0.9999999999999998,3,0.45696805538064167,High
Kidnapping - Kidnapping,12.0,0.0,3,0.45824033909859535,High
Lawful Guardianship,2.0,0.021739130434782632,1,0.057925114890750994,Medium
Lawful Guardianship - Lawful Guardianship,0.0,0.0,1,0.05782435851102276,Medium
"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",354.0,0.5833333333333333,1,0.07093905773936628,Medium
MOLESTATION (Sec.354 IPC/74 BNS) - Attempt to Commit,49.0,0.2000000000000001,1,0.05981206770283257,Medium
MOLESTATION (Sec.354 IPC/74 BNS) - Other Places,1974.0,-0.3833333333333337,1,0.12569901506431486,Medium
MOLESTATION (Sec.354 IPC/74 BNS) - Private Place,700.0,0.10000000000000013,1,0.08223445368236748,Medium
MOLESTATION (Sec.354 IPC/74 BNS) - Public Conveyance,10.0,0.4,1,0.058749252585776804,Medium
MOLESTATION (Sec.354 IPC/74 BNS) - Public Place,1607.0,-0.8833333333333339,1,0.11225413761299902,Medium
MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS) - National Highways,2742.0,-4.950000000000001,1,0.1457201584056182,Medium
MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS) - Other Places,111.0,-0.8833333333333335,1,0.06039522436228403,Medium
MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS) - Other Roads,2776.0,-13.433333333333335,1,0.1346351873695278,Medium
MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS) - State Highways,2063.0,-10.000000000000002,1,0.11488226489678643,Medium
"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS) - National Highways",7774.0,-15.000000000000002,1,0.3056263147184923,High
"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS) - Other Places",316.0,-2.1500000000000004,1,0.0656704547137999,Medium
"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS) - Other Roads",10471.0,-4.8500000000000005,1,0.4137908827476017,High
"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS) - State Highways",5466.0,-17.766666666666666,1,0.22161986357835367,Medium
Murder,42.0,0.2055137844611529,3,0.4595773831363178,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Civil Disputes",36.0,-0.5333333333333335,3,0.4583013088269269,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Custodial",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Adultery",9.0,0.0,3,0.4581363439517022,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Casteism",1.0,0.06666666666666667,3,0.45795539749083886,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Communalism",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Other Causes",572.0,-1.0952380952380953,3,0.47606948051179965,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Personal Vendetta or enemity",27.0,0.049999999999999975,3,0.45883259528119985,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Sexual jealousy",18.0,-0.03333333333333333,3,0.45840014242695576,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Due to Terrorism/Naxalism / Extremism",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Electoral Gain",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - For Human Sacrifice",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - For Political Reasons",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - For dowry by burning",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - For dowry by other means",5.0,-0.08333333333333337,3,0.45787721634228007,High
"Murder (Sec.302/303 IPC/103,104 BNS) - For gain",25.0,-0.06666666666666667,3,0.45859461080428066,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Gang Rivalry",3.0,0.03333333333333331,3,0.45797654062334175,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Love Intrigue",17.0,0.10000000000000006,3,0.4585582252396948,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Over Property Dispute",17.0,-0.10000000000000005,3,0.45826910344713967,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Professional",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Psychopathic/Serial Killer/Lunacy",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Rape with Murder",9.0,-0.05000000000000001,3,0.45806406350356343,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Revenge/Enemity",28.0,-0.28333333333333344,3,0.4583853906759057,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Sudden Quarrel",73.0,0.3333333333333334,3,0.4608367767396812,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Village Dispute",0.0,0.0,3,0.45782435851102277,High
"Murder (Sec.302/303 IPC/103,104 BNS) - Witch Craft (Sorcery)",0.0,0.0,3,0.45782435851102277,High
Murder - Murder,5.0,0.0,3,0.45799768375584465,High
Murder for Dowry - by burning (Sec.302 IPC),0.0,0.0,3,0.45782435851102277,High
Murder for Dowry - by burning (Sec.302 IPC) - Murder for Dowry - by burning (Sec.302 IPC),0.0,0.0,3,0.45782435851102277,High
Murder for Dowry - by burning (Sec.302 IPC/103 BNS),0.0,0.0,3,0.45782435851102277,High
"Murder for Dowry - by other means
(Sec.302 IPC)",4.0,-0.0756756756756757,3,0.45785362127185947,High
"Murder for Dowry - by other means
(Sec.302 IPC) - Murder for Dowry - by other means
(Sec.302 IPC)",0.0,0.0,3,0.45782435851102277,High
"Murder for Dowry - by other means
(Sec.302 IPC/103 BNS)",1.0,0.9999999999999998,3,0.4593046325227627,High
Murder for other reasons,241.0,-0.7500000000000003,3,0.4650944285893571,High
Murder for other reasons - Murder for other reasons,37.0,0.0,3,0.4591069653227049,High
NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT - Cultivated/Processed,2103.0,19.78333333333333,1,0.15932392046336075,Medium
NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT - Foreigner,0.0,0.0,1,0.05782435851102276,Medium
NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT - Indian,0.0,0.0,1,0.05782435851102276,Medium
NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT - PASSPORT ACT,0.0,0.0,1,0.05782435851102276,Medium
NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT - Synthetic,2618.0,9.366666666666669,1,0.1621179939844385,Medium
NATIONAL SECURITY ACT,0.0,0.0,1,0.05782435851102276,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Animal -Related",47.0,0.3333333333333334,1,0.05993548546660722,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Boat/Vessel - Related",1.0,0.016666666666666666,1,0.05788311704270007,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Death Causeed By Electric Shock",63.0,-0.45000000000000007,1,0.05935773256252979,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Defective Silencer",2.0,1.9999999999999996,1,0.06078490653450266,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Drink & Drive Without DL",49.0,1.5000000000000007,1,0.06169135935444081,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Explosive/Explosive Substances - Related",17.0,-0.25000000000000006,1,0.058052262102723344,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Footpath Riding",4.0,1.9999999999999996,1,0.06085423663243142,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Human - Related",862.0,-6.466666666666669,1,0.0783573594257044,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Inflammable Substance- Related",17.0,-0.1833333333333334,1,0.058148636033575056,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Machinery - Related",90.0,-0.65,1,0.06000456709201299,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Other - Related",1144.0,-4.750000000000002,1,0.09061453195309142,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Poisonous Substance - Related",10.0,-0.13333333333333333,1,0.057978261138963164,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Racing & Trials of Speed",1.0,-0.9999999999999998,1,0.056413414597211574,Low
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Rash & Negligence/Dangerous Driving",285.0,6.999999999999998,1,0.07782316020530052,Medium
"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS) - Wheeling",115.0,1.7999999999999998,1,0.06441293527492267,Medium
OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),15.0,0.007518796992481216,1,0.0583552034858101,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Attempt to Commit",15.0,-0.4000000000000001,1,0.05776609066037825,Low
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Defence Personnel",2.0,-0.05000000000000002,1,0.057821408160812736,Low
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Jail Personnel",10.0,0.016666666666666687,1,0.0581951024833795,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Judicial Official",18.0,-0.41666666666666674,1,0.05784599232455847,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - MLA",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - MP",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Minister",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Nationalised Bank Personnel",2.0,-0.05000000000000002,1,0.057821408160812736,Low
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Other Elected Member",4.0,-0.15000000000000002,1,0.057746177362463944,Low
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Other Enforcement Official",1.0,0.03333333333333333,1,0.057907210525413,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Other Govt. Official",356.0,0.6166666666666669,1,0.0710565748027209,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Para Military Personnel",2.0,-0.03333333333333333,1,0.057845501643525664,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Police Personnel",379.0,-0.7166666666666668,1,0.06992639231186758,Medium
"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS) - Public Sector Undertaking Official",102.0,-0.6833333333333336,1,0.06037236071415972,Medium
"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS) - OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Defence Personnel",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Jail Personnel",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Judicial Official",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - MLA",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - MP",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Minister",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Nationalised Bank Personnel",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Other Elected Member",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Other Enforcement Official",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Other Govt. Official",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Others",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Para Military Personnel",0.0,0.0,1,0.05782435851102276,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Police Personnel",1.0,0.06666666666666667,1,0.05795539749083884,Medium
"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS) - Public Sector Undertaking Official",2.0,-0.06666666666666665,1,0.05779731467809982,Low
"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",108.0,1.666666666666667,1,0.06397753207046859,Medium
"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS - OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",44.0,0.0,1,0.05934962066545555,Medium
"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",33.0,0.0,1,0.05896830512684735,Medium
OFFICIAL SECURITY RELATED ACTS - Essential Services Maintenance Act 1981,0.0,0.0,1,0.05782435851102276,Medium
OFFICIAL SECURITY RELATED ACTS - Official Secrets Act 1923,1.0,0.016666666666666666,1,0.05788311704270007,Medium
"Offences against Public Servants  (Sec 182-188,332,333,353IPC/217-223,121(1),121(2),132 BNS)",23.0,0.9999999999999998,1,0.060067263599979104,Medium
Offences against Public Servants (Sec.182-188-333-353 IPC),65.0,0.4162162162162163,1,0.06067927258632227,Medium
Offences against Public Servants (Sec.182-188-333-353 IPC) - Offences against Public Servants (Sec.182-188-333-353 IPC),16.0,0.0,1,0.058378999294452866,Medium
Offences related to Marriage,21.0,-0.13095238095238104,1,0.05836301860367322,Medium
Offences related to Marriage - Offences related to Marriage,4.0,0.0,1,0.05796301870688028,Medium
Offences under the Protection of Civil Rights Act.,3.0,0.017543859649122806,1,0.05795371521866635,Medium
Offences under the Protection of Civil Rights Act. - Offences under the Protection of Civil Rights Act.,0.0,0.0,1,0.05782435851102276,Medium
Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),1284.0,0.9122807017543858,1,0.10365308254031215,Medium
Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC) - Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),158.0,0.0,1,0.06330143624739507,Medium
Outraging modesty (Molestation) (sec.354 IPC),2862.0,-1.6864864864864861,1,0.15459772866661836,Medium
Outraging modesty (Molestation) (sec.354 IPC) - Outraging modesty (Molestation) (sec.354 IPC),464.0,0.0,1,0.07390894123049585,Medium
Outraging modesty (Molestation) (sec.354 IPC/74 BNS),1014.0,-39.999999999999986,1,0.03515035964988301,Low
PASSPORT ACT - Assembly,0.0,0.0,1,0.05782435851102276,Medium
PASSPORT ACT - Foreigner,2.0,0.02380952380952383,1,0.05792810786996999,Medium
PASSPORT ACT - Indian,3.0,-0.0833333333333333,1,0.05780788624435128,Low
PASSPORT ACT - Other Elected Bodies,0.0,0.0,1,0.05782435851102276,Medium
PASSPORT ACT - Parliament,0.0,0.0,1,0.05782435851102276,Medium
PASSPORT ACT - REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,0.0,0.0,1,0.05782435851102276,Medium
POCSO - Custodial Rape,7.0,-0.05000000000000001,3,0.4579947334056347,High
POCSO - Gang Rape,3.0,0.08333333333333333,3,0.45804882107148054,High
POCSO - Others,833.0,-0.016666666666666916,3,0.48667625081563975,High
POCSO - Rape,2022.0,5.966666666666668,3,0.5365425543282301,High
POCSO - Rape with Murder,4.0,-0.15000000000000002,3,0.4577461773624639,High
POCSO Act,2605.0,3.310776942355891,3,0.5529128998848574,High
POCSO Act - POCSO Act,264.0,0.0,3,0.4669759314376195,High
POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS) - Attempt to Commit,9.0,-0.0666666666666667,1,0.0580399700208505,Medium
POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS) - Fatal,0.0,0.0,1,0.05782435851102276,Medium
POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS) - Non Fatal,2.0,-0.1,1,0.057749127712673966,Low
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Advertisement,1.0,0.06666666666666667,1,0.05795539749083884,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Audio Tape,1.0,0.03333333333333333,1,0.057907210525413,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Book,0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Computer Software,0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Figures,0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Film (Blue),0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Others,21.0,0.8166666666666667,1,0.059732905192208155,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Painting,0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Pamphlet,0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Paper,1.0,-0.03333333333333333,1,0.057810836594561286,Low
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Photography,0.0,0.0,1,0.05782435851102276,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Poster,6.0,0.15000000000000002,1,0.05824919014922539,Medium
PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS) - Video Film(Blue),1.0,0.03333333333333333,1,0.057907210525413,Medium
"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF CORRUPTION ACT 1988 - Public Servant - Elected,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF CORRUPTION ACT 1989 - Public Servant - Gazetted - Central,1.0,0.016666666666666666,1,0.05788311704270007,Medium
PREVENTION OF CORRUPTION ACT 1990 - Public Servant - Gazetted - Defence,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF CORRUPTION ACT 1991 - Public Servant - Gazetted - Public Sector Undertaking,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF CORRUPTION ACT 1992 - Public Servant - Gazetted - State,1.0,-1.791614702062191e-18,1,0.05785902355998714,Medium
PREVENTION OF CORRUPTION ACT 1993 - Public Servant - Non-Gazetted - Central,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF CORRUPTION ACT 1994 - Public Servant - Non-Gazetted - Defence,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF CORRUPTION ACT 1995 - Public Servant - Non-Gazetted - State,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,101.0,1.4666666666666668,1,0.0634457549351628,Medium
